MODEL,SCENARIO,REGION,1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
OECD Env-Growth,SSP3_v9_130325,PYF,,,,,,,,,,,17411.764705882353,18011.764705882353,16579.335793357935,17069.68641114983,17065.78947368421,16971.962616822428,16866.46884272997,16963.06818181818,17419.178082191782,17965.78947368421,18652.284263959395,19409.313725490196,20319.90521327014,21401.37614678899,22651.88470066519,23931.623931623933,25263.9175257732,26622.266401590456,27988.527724665393,29497.237569060777,31046.017699115047,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,QAT,,,,,,,,,,,64824.02707275804,69511.57125456759,69789.6532120523,89331.39534883722,104454.28571428571,114997.71428571429,120397.8494623656,122018.33616298813,122039.48220064724,120809.37597019557,119614.59897867226,120187.06088992974,121163.51118760755,123227.59400621997,125567.23511322337,127709.10600608913,129395.78197754039,130594.63850528025,131528.6555972148,132350.06640106242,133259.39650608788,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,ROU,,,,,,,,,,,6915.284787310744,9302.131177659377,10896.583822023644,12090.600386737724,14354.74327161672,16519.673240525906,18361.316912810948,19668.913521070503,20756.245230221317,21630.415607326315,22473.801324503314,23292.1299560666,24409.50843400323,25640.90545329827,26933.22408848833,28197.235132880465,29396.792862310103,30528.68753032508,31676.772586426883,32892.3758649994,34185.48338277135,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,RUS,,,,,,,,,,,8585.957835347988,11795.70086830781,14095.874312735208,17171.543159237994,20555.320454497367,23958.276255707766,27320.522741572706,30426.763680060965,32973.35442897595,34486.46339470126,35143.103897554254,35703.84681243905,36827.214047493486,38344.7895947175,39891.384064773534,41284.515554009704,42565.83035159514,43567.96034591858,44644.46043563699,45712.93319529207,46642.1775189221,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,RWA,,,,,,,,,,,661.0274141763399,840.4694631601826,1040.7567771084337,1296.9297174036974,1585.956416464891,1890.9710391822828,2177.66897405594,2427.798016595831,2679.5721534031177,2944.7056376118167,3233.372808190396,3570.0726049229684,3969.8807157057654,4416.3760896637605,4906.966490299824,5430.817259449213,5990.039311517212,6588.537559461728,7229.982380579481,7908.805180073731,8619.218792929756,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,SAU,,,,,,,,,,,20321.676228485907,20405.88993802255,20534.538035558144,23552.01725858905,25949.060735277173,28590.021181454464,31782.60246146493,34554.3306047003,36972.624240694684,38491.60940050875,38910.10677041697,38616.219016897594,38050.007107769576,37549.892792347026,37185.544783471596,37035.92602183364,37144.77253756261,37458.439769596785,37976.664213231656,38668.646926318,39512.68713380705,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,SDN,,,,,,,,,,,1396.8936468936467,1612.991408487373,2023.4432402645114,2010.985486328282,2573.541538731468,2943.0879212700765,3307.605135504913,3647.5877056814647,4010.0474993014814,4383.86330225346,4770.362537488947,5185.054356860269,5652.0674023535885,6175.634639367015,6753.798299668691,7387.275983479733,8065.973749921432,8805.958714160848,9600.314161306995,10437.166015919402,11308.219146343159,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,SEN,,,,,,,,,,,1527.1407532085,1676.9683590875643,1737.9765160045035,1877.6741249912322,2177.488383467841,2471.2723764604993,2737.8553521593117,2971.299539948508,3234.512097846318,3531.0755874043957,3861.35498285031,4238.157285151726,4667.820440580644,5148.469107437191,5676.428721443073,6245.863970588234,6849.439127302665,7484.484834362498,8155.248121405869,8862.837720062751,9608.339686433093,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,SGP,,,,,,,,,,,39120.694054605774,45372.011251758086,52074.518285489576,58326.44476956841,66742.72533711852,72702.33766233765,76009.15254237287,77569.01737967914,78848.17275747508,79796.8438538206,80269.23076923077,80815.72358537806,81178.89984952348,81469.61047683009,82222.42895805142,83248.50555081127,84286.3801139306,84813.36124193268,84827.34319943623,84447.11538461538,84026.14025599422,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,SLB,,,,,,,,,,,2259.1687041564796,2072.340425531915,2431.226765799257,2836.633663366337,3193.215339233039,3675.531914893617,4150.966183574879,4599.557522123894,5081.7995910020445,5613.333333333333,6196.428571428572,6829.8230834035385,7499.6009577015175,8218.08510638298,8984.727272727274,9808.39160839161,10687.795010114633,11622.06266318538,12601.646611779606,13625.615763546797,14702.637889688249,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,SLE,,,,,,,,,,,424.33019551049966,647.0017465554046,741.6496250852081,1095.036319612591,1262.0081411126187,1470.4654304310454,1692.410863976752,1910.7161204150832,2156.0385091983603,2432.4276169265036,2742.3734495474355,3090.707086739148,3479.352594161246,3906.5718845205283,4374.230554001119,4883.817145957678,5432.125651686135,6018.951846838137,6644.996209249432,7308.818966052257,8020.056255350374,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,SLV,,,,,,,,,,,5171.212121212121,5701.702197983804,5977.555304375908,6367.286361506014,7101.857399640503,7780.288942926619,8372.549019607846,8912.968832540939,9505.676744482715,10132.625339590024,10779.561519108662,11443.032069970846,12131.776765375855,12899.52099810627,13791.603053435114,14767.012071359897,15783.800753453328,16821.805512859926,17888.36556769215,18995.205479452048,20149.32773910556,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,SOM,,,,,,,,,,,0.0,0.0,33.758439609902474,33.2697807435653,38.4160756501182,45.62681132496098,53.04171305088076,59.633562842805475,67.87235161137689,78.59948270907175,92.11742440913692,108.74000326424024,128.5447832210422,151.99599728387122,179.51571563469582,211.58827103252005,248.55385739511664,290.5018181818182,337.6405905500823,389.7713856391542,447.9738833039694,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,SRB,,,,,,,,,,,4821.985395697652,6429.890422077922,7099.939123376624,7730.105220145061,8686.654366543667,9693.626193164322,10545.696994563545,11181.053063738069,11734.649799444618,12235.645809710339,12735.56105610561,13307.280403665945,13968.695473673406,14693.505429215324,15440.544412607447,16226.808336738863,17039.718912312863,17827.725982975273,18612.27575085668,19413.298565840938,20259.914094496053,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,STP,,,,,,,,,,,0.0,1411.764705882353,1757.5757575757573,2713.483146067415,5333.333333333333,7091.346153846153,8794.642857142857,10347.280334728035,11901.185770750988,13447.36842105263,14992.805755395682,16536.332179930796,17966.666666666664,19462.78317152103,20880.877742946708,22443.425076452597,23943.452380952378,25417.391304347828,26861.58192090396,28305.785123966947,29779.56989247311,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,SUR,,,,,,,,,,,4961.456102783724,6132.264529058117,7104.761904761905,8459.165154264972,10266.781411359725,12081.699346405228,13700.310559006211,15181.277860326898,16671.428571428572,18231.724137931036,19741.67776298269,21245.81724581724,22735.990037359905,24228.536880290205,25768.507638072857,27419.42857142857,29094.549499443827,30724.02597402597,32354.43037974684,34011.32852729145,35723.34004024145,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,SVK,,,,,,,,,,,12686.586493987048,16089.38134810711,20043.390699377516,23173.53421673625,26727.66805580721,30005.10948905109,33349.97216552236,36690.186382655,39901.76470588236,42732.75162337663,45243.93843558929,47663.36415675914,50378.991207774176,53574.75490196079,56911.9644723093,60031.267448352875,62842.78042959428,65421.5218083413,67961.29032258064,70672.95141406817,73576.86335403727,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,SVN,,,,,,,,,,,19804.53400503778,23457.042957042962,25281.280788177344,26751.461988304094,29259.13297613249,31638.151425762044,34135.99999999999,36724.34915773354,39293.62591431556,41649.67811158798,43842.9203539823,45977.68878718535,48354.72370766488,50850.15479876161,53212.66968325791,55256.75675675676,57126.680820948335,58939.16913946588,60907.24863600934,63046.798029556645,65311.902693310156,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,SWE,,,,,,,,,,,29245.37246049662,32702.403366928786,33762.36673773987,37250.593946906316,40465.39548022598,43351.894203042655,45988.83288862536,48428.34583497829,50878.24627234127,53221.299317709876,55253.0753968254,56901.7473789316,58701.86585980838,61200.225086965416,63657.95773914853,65829.0326006159,67892.81443635176,69882.13607418165,72015.67000806544,74491.2364373435,77158.26625386998,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,SWZ,,,,,,,,,,,4225.563909774436,4515.837104072398,4753.7942664418215,4343.84858044164,4342.065868263473,4608.602150537634,4964.1131815044855,5385.284280936455,5884.265279583875,6434.892541087232,7021.604938271605,7647.73413897281,8345.971563981042,9139.358600583091,10005.151688609045,10935.574229691876,11912.472647702407,12942.4,14061.91467221644,15265.347539320144,16545.00494559842,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,SYR,,,,,,,,,,,3755.5819625992867,4133.4667820818,4749.105874283475,4924.66211695437,6678.893882343415,7949.472290663038,9187.49370657537,10367.901158109862,11588.32352601823,12854.547911879985,14118.800314904642,15345.995500023937,16526.958729007543,17713.74646793641,18946.334322942443,20279.348706700657,21676.372948876033,23058.468440537636,24439.567966280294,25858.74241962259,27373.40705720689,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,TCD,,,,,,,,,,,750.4256871807345,1373.901491927243,1337.0446245657788,1427.1551390287352,1496.1439588688945,1661.1275964391689,1875.4975906138695,2117.283950617284,2412.6588692310934,2752.4817237399,3137.9151780976977,3572.2865863664706,4053.78755298888,4582.850521436847,5156.754378729137,5770.6677161222615,6415.775569253995,7091.396155058304,7796.357577037716,8532.459525494942,9296.721895599501,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,TGO,,,,,,,,,,,915.9365874009179,858.173076923077,898.1420039814201,1037.6763734614228,1241.5439170758318,1454.3527064105763,1649.8679830099875,1826.7834258863734,2035.2811466372652,2281.3003506776613,2560.0288210393587,2877.229258206255,3235.7332448573325,3639.3192582483744,4093.4302007655656,4594.765756142224,5136.506276150628,5713.154421469423,6323.506090968068,6969.217675012412,7662.515740870294,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,THA,,,,,,,,,,,5496.856939276383,6674.787849710636,7672.911663435664,9156.663389973317,11352.941981764912,13587.407616058375,15641.285106607833,17385.63136309438,19032.288015902075,20594.820241949226,22105.81822490816,23588.530096265735,25065.62989304955,26579.51320890452,28120.084944972758,29701.934380677565,31255.57495701319,32708.280288563543,34091.04314510289,35462.57917074763,36864.14977164224,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,TJK,,,,,,,,,,,968.734812894865,1500.3874167054084,1938.2177642099143,2463.8077028134385,3007.5111394016553,3671.440407148775,4397.4046140195205,5121.769279260348,5942.885771543086,6814.022635718398,7684.302539565697,8551.763871653962,9453.43747317827,10433.622414943295,11507.959714100063,12666.164817749604,13876.256767208042,15110.78364694325,16386.90124186872,17734.651028091514,19172.675656493964,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,TKM,,,,,,,,,,,2322.594978893579,4761.794439764111,7421.658072193574,10351.623740201567,14884.67614533965,19567.446490791437,24097.075098814228,28498.70761745476,32593.327454438564,36209.04035362898,39298.54267869534,41570.98262757872,43843.07445956765,46050.697919410064,47912.8338762215,49366.75700090335,50296.90695296524,50701.35460184834,50772.82990466632,50658.99763710981,50438.509929690386,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,TLS,,,,,,,,,,,1174.6987951807228,958.4158415841583,1317.615658362989,1843.307086614173,2447.945205479452,3004.129793510324,3491.3087934560326,3914.157303370786,4388.555422168867,4911.574406901511,5429.682436811407,5956.137768619371,6483.279395900754,7041.314086610254,7648.867313915856,8281.802501078051,8910.940963127141,9525.29256323141,10134.232954545454,10747.862531433362,11379.523809523811,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,TON,,,,,,,,,,,3867.3469387755104,4138.6138613861385,4067.3076923076915,4296.296296296296,4578.9473684210525,5024.793388429752,5472.868217054263,5868.6131386861325,6319.444444444443,6880.000000000001,7490.4458598726105,8239.263803680982,9005.917159763314,9772.727272727272,10595.628415300547,11500.0,12586.73469387755,13729.064039408866,15038.277511961724,16267.281105990784,17651.785714285714,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,TTO,,,,,,,,,,,13907.894736842109,20063.8783269962,23175.98806860552,24502.92397660819,27826.867816091955,30574.875798438607,32748.05928016937,34547.24964739069,36106.23229461756,37247.14285714286,38044.86251808973,39010.30169242089,40347.336834208545,41872.12863705972,43320.8430913349,44611.59650516283,45792.10314262692,46925.89576547231,48054.05405405405,49217.5697865353,50369.97538966366,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,TUN,,,,,,,,,,,6146.467851099831,7267.150928167876,8563.782081862419,9294.42130048904,11685.122897800777,14302.980269132338,16990.920675374324,19626.50135606354,22225.303030303035,24618.149413337298,26607.207995914494,28401.510791366905,30192.644857814845,32112.25358105233,34003.39318535275,35729.280990572675,37254.84725903194,38561.72117039587,39762.4406779661,40989.590284265316,42315.59934318555,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,TUR,,,,,,,,,,,9823.693971207644,11460.208678807801,12541.675830217728,14868.072654145128,17321.705660925454,19196.598950011412,20580.963818921493,21680.105333815256,22716.862698506993,23607.801546612387,24391.917749274446,25162.727594131164,25919.756994951655,26708.725612287253,27530.626723206657,28337.75736185997,29062.843002558046,29708.975000736136,30302.514528864962,30861.376606826245,31406.01139907517,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,TWN,,,,,,,,,,,,,32201.014392231664,38081.820517211854,45701.36562741562,50401.812162397626,53693.48010160881,57002.032238695676,60733.89912706111,64361.13821973393,67519.55215729111,70296.13259668509,72349.69774684009,73573.2441471572,75632.08977858661,77954.04178019981,80027.96400314066,81594.25612619663,82925.65904041316,84243.12807586124,85889.06278215855,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,TZA,,,,,,,,,,,843.4103061284447,1039.2212407612476,1254.9452509979706,1492.6118827160492,1810.3145830896972,2172.892706361916,2531.0222471824068,2875.073526084793,3241.3970885564095,3644.993438798571,4098.465081218989,4610.150152891241,5178.703449441288,5805.486791907704,6481.373453941296,7198.585056104845,7947.693658590126,8725.35405818178,9536.513319840273,10378.92572016167,11257.9966522451,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,UGA,,,,,,,,,,,773.5513980093339,911.0829728113681,1149.169783096485,1315.8930373360242,1585.6273667191422,1862.700187563122,2123.466834502556,2370.5341234541834,2650.594413995904,2976.085172807141,3352.0767506310563,3794.93848469802,4307.772772879619,4894.035483619951,5550.431178236218,6268.859919777848,7038.100120472664,7863.050746498089,8740.754498178985,9663.040494166093,10639.107541859505,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,UKR,,,,,,,,,,,3717.8884071013667,5604.956951666525,6079.101390600247,7509.682679893999,9097.164109716412,10808.761142094476,12485.379546009275,14006.339856230032,15432.66104450315,16710.160592958615,17881.82125139607,19174.756266499386,20730.546303338666,22509.37401533452,24352.864071306853,26118.378843595958,27826.82604983311,29536.221481671368,31317.541320740344,33184.58325995622,35093.6330522429,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,URY,,,,,,,,,,,9556.492919554083,9632.560938910623,12595.42891065598,15232.816613044752,17912.094225797184,20199.549676329858,22036.96551724138,23489.41368078176,24790.784891508167,25982.521186440674,27169.37598321972,28316.870288536524,29432.035078669072,30585.209825997954,31795.737122557726,33048.01407742584,34290.47500621736,35475.921375921374,36625.06059137179,37750.17895490337,38894.983591186116,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,USA,,,,,,,,,,,39735.9290043045,42524.509803921566,42164.28681890819,45703.9230915596,50619.7205375121,54523.66506306694,57736.0551598206,60445.09393709593,62921.11661227789,65252.87226819498,67236.46748366405,69057.96544408497,70819.3236596465,72536.8925841157,73846.07358402603,74808.278280939,75828.63121893445,76764.26913835008,77731.49040505681,78809.33733501335,79871.64882685065,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,UZB,,,,,,,,,,,1624.0313206328703,2017.9211469534048,2865.6585899070865,3783.3533963886503,4826.251700239653,5985.475338653945,7060.4402003027835,8031.574527641707,9003.300062214288,9920.430727310837,10764.256813497215,11652.667395191735,12678.229286010288,13890.305999903927,15228.12136739971,16613.56440984029,17999.049143069184,19339.00793832882,20674.302969757515,22035.84430760933,23428.38075323115,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,VCT,,,,,,,,,,,7481.48148148148,8834.862385321101,9513.761467889906,10333.333333333334,11833.333333333332,12728.81355932203,13347.107438016528,13814.516129032258,14377.952755905511,15147.286821705426,15871.212121212122,16798.507462686564,17786.764705882353,18898.55072463768,20171.42857142857,21570.42253521127,23041.666666666664,24394.557823129253,25979.86577181208,27486.842105263157,28923.07692307692,,,,,,,,,,
